user_id,signup_date,acquisition_channel,primary_device,country,plan,quality_score,age_group
U005383,2025-10-18,organic,mobile,US,pro,0.215,18-24
U005384,2025-10-04,direct,mobile,AU,starter,0.113,45-54
U005385,2025-11-06,paid_search,mobile,UK,free,0.183,25-34
U005386,2025-10-09,organic,mobile,US,free,0.187,35-44
U005387,2025-12-26,paid_search,mobile,US,free,0.128,55+
U005388,2025-11-23,email,desktop,US,free,0.09,35-44
U005389,2025-10-19,paid_search,mobile,AU,free,0.274,35-44
U005390,2025-10-06,direct,mobile,FR,pro,0.26,25-34
U005391,2025-10-21,direct,mobile,US,starter,0.256,25-34
U005392,2025-10-26,organic,mobile,AU,pro,0.624,35-44
U005393,2025-10-06,paid_social,mobile,US,free,0.237,45-54
U005394,2025-11-03,email,desktop,BR,pro,0.557,25-34
U005395,2025-10-12,paid_search,mobile,BR,free,0.265,25-34
U005396,2025-10-31,organic,mobile,AU,pro,0.3,35-44
U005397,2025-12-27,organic,mobile,IN,free,0.144,25-34
U005398,2025-10-02,referral,mobile,US,free,0.134,45-54
U005399,2025-10-10,email,mobile,UK,free,0.507,35-44
U005400,2025-10-05,paid_social,mobile,US,free,0.233,25-34
U005401,2025-10-02,direct,tablet,UK,free,0.406,35-44
U005402,2025-10-10,paid_social,mobile,CA,free,0.134,18-24
U005403,2025-10-20,paid_search,desktop,UK,free,0.126,25-34
U005404,2025-10-27,organic,desktop,US,free,0.329,25-34
U005405,2025-10-25,email,mobile,DE,free,0.279,25-34
U005406,2025-11-06,organic,mobile,AU,pro,0.467,45-54
U005407,2025-10-08,paid_search,mobile,US,free,0.096,18-24
U005408,2025-10-09,direct,desktop,UK,starter,0.227,25-34
U005409,2025-10-08,paid_social,mobile,AU,free,0.103,25-34
U005410,2025-10-12,referral,desktop,UK,free,0.175,35-44
U005411,2025-10-04,email,desktop,DE,free,0.147,35-44
U005412,2025-12-12,organic,desktop,US,pro,0.342,18-24
U005413,2025-10-19,organic,mobile,FR,enterprise,0.556,55+
U005414,2025-10-23,paid_social,desktop,AU,free,0.072,35-44
U005415,2025-10-05,organic,desktop,IN,free,0.258,25-34
U005416,2025-12-29,referral,mobile,US,pro,0.555,25-34
U005417,2025-10-28,paid_social,desktop,CA,free,0.491,35-44
U005418,2025-11-04,email,desktop,US,free,0.234,35-44
U005419,2025-12-04,email,desktop,IN,free,0.077,25-34
U005420,2025-12-29,direct,tablet,IN,free,0.203,45-54
U005421,2025-10-21,paid_search,mobile,US,free,0.015,55+
U005422,2025-12-29,email,desktop,US,starter,0.183,25-34
U005423,2025-10-14,direct,desktop,IN,starter,0.233,18-24
U005424,2025-11-22,paid_search,desktop,AU,free,0.25,25-34
U005425,2025-10-19,organic,desktop,US,free,0.467,25-34
U005426,2025-11-15,paid_social,mobile,US,free,0.185,55+
U005427,2025-10-17,paid_search,desktop,IN,pro,0.334,35-44
U005428,2025-10-22,direct,mobile,AU,free,0.318,35-44
U005429,2025-11-10,paid_social,desktop,US,free,0.239,25-34
U005430,2025-10-10,paid_social,desktop,JP,free,0.265,35-44
U005431,2025-10-12,paid_search,tablet,CA,free,0.114,25-34
U005432,2025-11-13,direct,mobile,IN,free,0.31,18-24
U005433,2025-12-29,paid_social,mobile,US,free,0.198,25-34
U005434,2025-11-29,organic,mobile,CA,free,0.281,18-24
U005435,2025-10-08,paid_search,mobile,US,free,0.13,35-44
U005436,2025-10-02,paid_social,mobile,IN,pro,0.628,25-34
U005437,2025-12-03,direct,mobile,IN,enterprise,0.782,35-44
U005438,2025-10-18,referral,desktop,US,free,0.137,35-44
U005439,2025-11-06,paid_social,desktop,US,pro,0.353,18-24
U005440,2025-10-18,direct,mobile,US,free,0.15,55+
U005441,2025-10-27,email,desktop,IN,pro,0.449,25-34
U005442,2025-10-13,organic,tablet,IN,free,0.113,35-44
U005443,2025-10-26,email,mobile,JP,free,0.264,35-44
U005444,2025-10-27,organic,desktop,IN,pro,0.545,25-34
U005445,2025-11-02,paid_search,mobile,US,free,0.141,18-24
U005446,2025-11-14,organic,desktop,UK,free,0.177,18-24
U005447,2025-10-28,referral,desktop,US,free,0.266,25-34
U005448,2025-10-12,referral,mobile,US,free,0.526,25-34
U005449,2025-10-17,paid_social,desktop,BR,free,0.173,35-44
U005450,2025-10-25,email,mobile,UK,free,0.241,45-54
U005451,2025-10-01,email,desktop,UK,starter,0.072,25-34
U005452,2025-11-20,email,mobile,CA,free,0.203,45-54
U005453,2025-12-06,referral,desktop,US,free,0.224,25-34
U005454,2025-10-01,paid_social,mobile,DE,free,0.264,45-54
U005455,2025-11-01,email,mobile,US,starter,0.435,25-34
U005456,2025-10-20,email,tablet,IN,starter,0.257,25-34
U005457,2025-10-11,paid_search,desktop,US,free,0.29,45-54
U005458,2025-10-14,referral,mobile,IN,starter,0.438,25-34
U005459,2025-11-16,email,mobile,MX,free,0.031,35-44
U005460,2025-10-30,paid_social,mobile,FR,enterprise,0.608,18-24
U005461,2025-10-27,direct,mobile,UK,free,0.172,25-34
U005462,2025-10-03,direct,desktop,US,free,0.134,18-24
U005463,2025-10-02,email,tablet,UK,pro,0.367,35-44
U005464,2025-10-02,email,desktop,US,free,0.125,35-44
U005465,2025-11-02,organic,desktop,DE,starter,0.417,35-44
U005466,2025-12-29,organic,mobile,UK,free,0.156,25-34
U005467,2025-12-29,organic,mobile,US,free,0.235,25-34
U005468,2025-10-30,paid_search,desktop,US,free,0.037,45-54
U005469,2025-11-16,paid_search,mobile,US,free,0.009,25-34
U005470,2025-10-23,email,mobile,CA,free,0.519,45-54
U005471,2025-11-07,referral,desktop,UK,pro,0.538,25-34
U005472,2025-10-05,email,desktop,IN,free,0.139,45-54
U005473,2025-10-03,paid_search,mobile,BR,free,0.298,18-24
U005474,2025-10-16,paid_search,desktop,US,free,0.236,25-34
U005475,2025-12-13,referral,mobile,JP,free,0.133,35-44
U005476,2025-10-17,paid_search,desktop,US,pro,0.26,18-24
U005477,2025-10-03,referral,desktop,US,enterprise,0.197,55+
U005478,2025-12-29,paid_social,mobile,CA,starter,0.051,25-34
U005479,2025-11-05,paid_social,mobile,US,free,0.275,45-54
U005480,2025-12-10,paid_social,mobile,CA,free,0.21,35-44
U005481,2025-11-23,organic,mobile,CA,free,0.269,25-34
U005482,2025-10-28,paid_social,mobile,BR,pro,0.497,35-44
U005483,2025-11-06,direct,mobile,UK,free,0.091,35-44
U005484,2025-10-17,paid_search,mobile,BR,free,0.031,25-34
U005485,2025-10-03,email,mobile,UK,free,0.216,18-24
U005486,2025-10-08,paid_social,desktop,US,free,0.165,45-54
U005487,2025-10-07,paid_search,mobile,DE,pro,0.436,35-44
U005488,2025-10-07,paid_search,desktop,US,starter,0.327,18-24
U005489,2025-10-07,organic,mobile,IN,free,0.092,18-24
U005490,2025-11-09,paid_search,mobile,US,free,0.406,35-44
U005491,2025-10-03,paid_search,mobile,DE,starter,0.399,18-24
U005492,2025-10-02,paid_search,desktop,US,enterprise,0.128,18-24
U005493,2025-11-17,organic,mobile,DE,free,0.037,35-44
U005494,2025-11-07,direct,mobile,BR,free,0.066,18-24
U005495,2025-10-25,organic,desktop,IN,starter,0.159,18-24
U005496,2025-11-05,paid_social,mobile,US,free,0.15,45-54
U005497,2025-10-19,paid_social,desktop,US,starter,0.538,35-44
U005498,2025-10-13,direct,mobile,UK,pro,0.326,25-34
U005499,2025-10-10,email,mobile,US,pro,0.387,35-44
U005500,2025-10-28,paid_social,desktop,FR,pro,0.403,55+
U005501,2025-11-16,paid_search,mobile,US,free,0.241,55+
U005502,2025-12-07,email,mobile,JP,free,0.118,25-34
U005503,2025-10-30,direct,desktop,US,free,0.194,18-24
U005504,2025-10-07,email,mobile,US,free,0.293,35-44
U005505,2025-11-14,paid_search,mobile,FR,starter,0.589,45-54
U005506,2025-11-04,organic,desktop,UK,pro,0.381,35-44
U005507,2025-10-20,organic,mobile,MX,starter,0.282,18-24
U005508,2025-11-02,referral,desktop,IN,starter,0.505,25-34
U005509,2025-10-20,paid_search,mobile,US,free,0.164,25-34
U005510,2025-10-26,direct,desktop,AU,starter,0.435,25-34
U005511,2025-11-15,paid_search,mobile,AU,free,0.163,45-54
U005512,2025-11-06,organic,desktop,IN,free,0.181,35-44
U005513,2025-12-26,paid_social,mobile,US,pro,0.324,35-44
U005514,2025-11-30,paid_search,desktop,CA,free,0.138,35-44
U005515,2025-12-29,organic,desktop,UK,pro,0.552,18-24
U005516,2025-10-01,direct,desktop,US,pro,0.423,18-24
U005517,2025-10-12,paid_social,desktop,US,pro,0.398,25-34
U005518,2025-10-27,paid_search,mobile,US,free,0.19,35-44
U005519,2025-10-01,organic,mobile,UK,free,0.036,25-34
U005520,2025-10-08,referral,mobile,IN,free,0.334,18-24
U005521,2025-10-19,organic,desktop,UK,free,0.594,25-34
U005522,2025-10-11,email,desktop,US,free,0.078,35-44
U005523,2025-12-29,email,mobile,US,free,0.019,35-44
U005524,2025-10-25,email,mobile,FR,free,0.49,18-24
U005525,2025-10-17,organic,mobile,UK,free,0.285,25-34
U005526,2025-10-27,email,desktop,US,starter,0.381,35-44
U005527,2025-10-06,paid_social,desktop,US,free,0.44,35-44
U005528,2025-10-20,organic,tablet,US,starter,0.086,25-34
U005529,2025-11-06,direct,desktop,IN,pro,0.373,35-44
U005530,2025-11-18,referral,desktop,US,free,0.232,45-54
U005531,2025-12-29,paid_search,mobile,US,starter,0.303,55+
U005532,2025-10-19,organic,mobile,BR,starter,0.129,25-34
U005533,2025-11-17,paid_social,mobile,US,free,0.112,35-44
U005534,2025-10-03,organic,mobile,AU,starter,0.35,55+
U005535,2025-10-23,referral,mobile,US,free,0.241,55+
U005536,2025-12-10,organic,desktop,DE,free,0.506,45-54
U005537,2025-12-24,organic,desktop,CA,free,0.189,25-34
U005538,2025-11-25,organic,tablet,AU,starter,0.526,45-54
U005539,2025-10-23,paid_social,mobile,US,enterprise,0.193,35-44
U005540,2025-10-11,referral,mobile,UK,starter,0.501,55+
U005541,2025-11-02,email,mobile,DE,free,0.443,25-34
U005542,2025-10-04,paid_search,desktop,UK,free,0.244,25-34
U005543,2025-12-18,organic,mobile,US,free,0.517,35-44
U005544,2025-10-01,paid_social,mobile,US,free,0.175,35-44
U005545,2025-12-16,direct,desktop,BR,free,0.39,35-44
U005546,2025-11-13,referral,desktop,US,free,0.197,25-34
U005547,2025-12-06,direct,mobile,US,starter,0.47,55+
U005548,2025-10-03,referral,mobile,UK,free,0.202,25-34
U005549,2025-11-20,organic,mobile,BR,pro,0.532,45-54
U005550,2025-10-13,paid_search,desktop,FR,free,0.256,35-44
U005551,2025-10-08,referral,desktop,FR,starter,0.162,35-44
U005552,2025-10-09,organic,desktop,FR,starter,0.171,18-24
U005553,2025-10-19,email,tablet,BR,starter,0.061,45-54
U005554,2025-11-23,organic,mobile,UK,enterprise,0.44,25-34
U005555,2025-10-05,organic,mobile,JP,free,0.048,25-34
U005556,2025-10-31,direct,desktop,US,free,0.242,25-34
U005557,2025-12-18,organic,desktop,UK,free,0.415,18-24
U005558,2025-10-03,email,mobile,US,free,0.199,35-44
U005559,2025-10-12,paid_social,mobile,UK,free,0.259,18-24
U005560,2025-10-23,paid_social,tablet,AU,free,0.048,25-34
U005561,2025-10-14,organic,desktop,DE,starter,0.443,45-54
U005562,2025-10-30,referral,mobile,US,starter,0.33,35-44
U005563,2025-11-21,referral,mobile,US,free,0.138,25-34
U005564,2025-11-23,organic,mobile,US,pro,0.015,18-24
U005565,2025-11-16,paid_search,mobile,US,free,0.267,25-34
U005566,2025-11-01,direct,mobile,IN,free,0.39,25-34
U005567,2025-10-22,email,desktop,US,free,0.186,18-24
U005568,2025-10-22,referral,desktop,IN,free,0.205,25-34
U005569,2025-11-04,email,mobile,MX,free,0.045,45-54
U005570,2025-10-16,email,desktop,US,free,0.378,45-54
U005571,2025-10-26,paid_search,tablet,AU,free,0.04,25-34
U005572,2025-10-09,organic,mobile,UK,enterprise,0.43,55+
U005573,2025-10-03,email,desktop,US,pro,0.5,18-24
U005574,2025-11-16,organic,mobile,US,starter,0.087,18-24
U005575,2025-10-28,direct,mobile,DE,free,0.199,25-34
U005576,2025-11-07,direct,mobile,AU,starter,0.215,25-34
U005577,2025-10-13,email,desktop,US,free,0.121,45-54
U005578,2025-11-21,paid_social,mobile,US,starter,0.252,25-34
U005579,2025-10-03,email,mobile,DE,starter,0.618,35-44
U005580,2025-10-20,paid_social,mobile,IN,starter,0.555,35-44
U005581,2025-10-09,direct,mobile,BR,free,0.268,25-34
U005582,2025-11-28,paid_social,mobile,CA,pro,0.328,35-44
U005583,2025-10-01,email,tablet,US,starter,0.411,35-44
U005584,2025-10-02,direct,mobile,MX,free,0.233,25-34
U005585,2025-10-24,direct,tablet,US,starter,0.343,35-44
U005586,2025-10-07,paid_search,mobile,BR,free,0.213,25-34
U005587,2025-10-20,direct,desktop,US,pro,0.416,45-54
U005588,2025-10-04,organic,desktop,UK,free,0.088,25-34
U005589,2025-11-07,paid_social,desktop,BR,free,0.225,35-44
U005590,2025-10-06,direct,mobile,DE,enterprise,0.518,55+
U005591,2025-10-23,organic,mobile,US,starter,0.087,18-24
U005592,2025-10-24,email,tablet,FR,free,0.291,25-34
U005593,2025-10-12,email,mobile,US,free,0.098,25-34
U005594,2025-10-02,email,tablet,IN,free,0.178,45-54
U005595,2025-10-14,paid_search,mobile,UK,free,0.164,25-34
U005596,2025-11-29,organic,desktop,UK,free,0.174,25-34
U005597,2025-10-17,direct,mobile,CA,free,0.177,25-34
U005598,2025-12-18,organic,desktop,BR,free,0.121,45-54
U005599,2025-10-16,direct,mobile,IN,free,0.326,25-34
U005600,2025-10-05,paid_social,mobile,UK,starter,0.168,25-34
U005601,2025-10-15,referral,mobile,UK,starter,0.252,25-34
U005602,2025-10-15,paid_search,mobile,UK,free,0.18,35-44
U005603,2025-10-27,paid_search,mobile,US,free,0.211,45-54
U005604,2025-10-12,organic,mobile,JP,starter,0.853,25-34
U005605,2025-10-21,email,mobile,CA,starter,0.312,25-34
U005606,2025-11-22,direct,mobile,BR,free,0.02,25-34
U005607,2025-11-27,paid_social,mobile,JP,free,0.383,25-34
U005608,2025-10-06,email,desktop,AU,starter,0.608,25-34
U005609,2025-12-02,paid_search,desktop,IN,free,0.135,35-44
U005610,2025-10-23,paid_social,desktop,IN,free,0.457,35-44
U005611,2025-12-29,referral,mobile,FR,free,0.305,25-34
U005612,2025-10-07,email,mobile,US,free,0.343,25-34
U005613,2025-10-13,direct,mobile,US,starter,0.452,45-54
U005614,2025-10-01,organic,desktop,CA,starter,0.264,18-24
U005615,2025-10-17,paid_social,mobile,US,free,0.572,25-34
U005616,2025-12-01,direct,mobile,DE,enterprise,0.402,18-24
U005617,2025-10-10,direct,mobile,CA,pro,0.531,25-34
U005618,2025-10-05,paid_search,tablet,US,free,0.138,25-34
U005619,2025-10-03,email,mobile,US,free,0.337,18-24
U005620,2025-10-11,email,desktop,IN,free,0.228,55+
U005621,2025-12-28,direct,mobile,US,starter,0.135,18-24
U005622,2025-10-17,direct,mobile,FR,starter,0.205,35-44
U005623,2025-12-12,paid_search,desktop,US,pro,0.235,18-24
U005624,2025-10-03,paid_search,desktop,US,starter,0.145,25-34
U005625,2025-12-05,direct,mobile,UK,starter,0.514,25-34
U005626,2025-12-29,referral,mobile,UK,free,0.384,25-34
U005627,2025-11-02,organic,desktop,US,enterprise,0.311,18-24
U005628,2025-10-15,direct,mobile,US,starter,0.184,25-34
U005629,2025-10-03,referral,mobile,US,pro,0.696,18-24
U005630,2025-10-31,referral,desktop,UK,free,0.198,25-34
U005631,2025-11-02,paid_social,mobile,UK,free,0.071,25-34
U005632,2025-11-09,organic,desktop,DE,starter,0.336,25-34
U005633,2025-12-15,direct,desktop,US,pro,0.089,18-24
U005634,2025-10-06,organic,tablet,FR,free,0.141,45-54
U005635,2025-10-20,paid_search,desktop,US,free,0.089,35-44
U005636,2025-11-02,paid_search,mobile,BR,free,0.218,25-34
U005637,2025-10-23,email,desktop,UK,free,0.159,45-54
U005638,2025-12-05,paid_search,mobile,US,free,0.215,18-24
U005639,2025-11-05,email,tablet,UK,free,0.166,35-44
U005640,2025-11-06,email,desktop,FR,free,0.49,25-34
U005641,2025-10-01,direct,mobile,US,starter,0.493,35-44
U005642,2025-11-12,referral,desktop,US,free,0.208,18-24
U005643,2025-10-03,email,mobile,UK,free,0.294,45-54
U005644,2025-11-04,direct,mobile,US,free,0.482,18-24
U005645,2025-11-12,email,mobile,IN,free,0.132,25-34
U005646,2025-10-10,paid_search,mobile,US,free,0.885,18-24
U005647,2025-10-14,organic,desktop,US,pro,0.306,35-44
U005648,2025-10-02,paid_social,mobile,US,free,0.485,35-44
U005649,2025-10-01,referral,mobile,US,free,0.162,45-54
U005650,2025-11-10,direct,mobile,US,free,0.221,25-34
U005651,2025-12-07,paid_search,mobile,JP,free,0.315,25-34
U005652,2025-10-03,organic,tablet,FR,free,0.128,35-44
U005653,2025-11-16,paid_search,mobile,DE,free,0.279,35-44
U005654,2025-10-04,referral,mobile,US,free,0.199,18-24
U005655,2025-11-17,referral,mobile,US,free,0.256,25-34
U005656,2025-12-29,direct,mobile,UK,free,0.401,25-34
U005657,2025-10-22,paid_social,mobile,DE,free,0.164,35-44
U005658,2025-11-18,referral,mobile,FR,free,0.126,35-44
U005659,2025-10-05,paid_search,mobile,US,free,0.459,18-24
U005660,2025-12-26,email,mobile,DE,pro,0.448,25-34
U005661,2025-10-03,paid_social,mobile,FR,starter,0.036,25-34
U005662,2025-11-13,paid_search,desktop,US,free,0.205,55+
U005663,2025-10-09,referral,mobile,US,enterprise,0.493,25-34
U005664,2025-10-05,paid_search,mobile,US,free,0.22,35-44
U005665,2025-12-03,paid_social,mobile,US,starter,0.211,45-54
U005666,2025-10-05,paid_search,mobile,UK,free,0.582,18-24
U005667,2025-10-19,organic,mobile,UK,free,0.282,18-24
U005668,2025-10-23,email,desktop,MX,free,0.082,25-34
U005669,2025-10-10,direct,mobile,MX,free,0.152,35-44
U005670,2025-10-09,referral,desktop,US,starter,0.312,45-54
U005671,2025-10-11,paid_search,mobile,US,free,0.279,35-44
U005672,2025-11-30,paid_search,mobile,US,free,0.191,18-24
U005673,2025-10-09,organic,desktop,UK,free,0.156,18-24
U005674,2025-11-04,direct,mobile,UK,starter,0.295,45-54
U005675,2025-11-30,paid_social,desktop,US,free,0.2,35-44
U005676,2025-10-12,paid_search,mobile,US,free,0.462,45-54
U005677,2025-10-28,email,mobile,US,free,0.437,25-34
U005678,2025-10-07,organic,mobile,AU,free,0.241,25-34
U005679,2025-10-06,referral,mobile,JP,free,0.133,35-44
U005680,2025-11-30,direct,desktop,US,starter,0.328,25-34
U005681,2025-12-01,paid_search,desktop,IN,free,0.274,25-34
U005682,2025-11-26,organic,tablet,UK,starter,0.195,25-34
U005683,2025-11-03,paid_social,tablet,US,free,0.135,45-54
U005684,2025-10-15,paid_social,mobile,UK,pro,0.561,25-34
U005685,2025-10-07,organic,desktop,US,free,0.014,35-44
U005686,2025-10-23,referral,desktop,US,free,0.136,35-44
U005687,2025-11-09,paid_search,mobile,DE,starter,0.131,25-34
U005688,2025-10-06,email,mobile,DE,starter,0.178,18-24
U005689,2025-10-01,paid_search,mobile,AU,free,0.048,35-44
U005690,2025-11-29,paid_search,mobile,AU,free,0.112,25-34
U005691,2025-10-26,paid_social,desktop,DE,starter,0.041,35-44
U005692,2025-11-05,email,mobile,JP,free,0.473,18-24
U005693,2025-10-17,referral,mobile,IN,free,0.155,18-24
U005694,2025-10-23,organic,mobile,US,starter,0.389,25-34
U005695,2025-10-11,paid_search,desktop,US,enterprise,0.731,25-34
U005696,2025-10-18,direct,desktop,US,free,0.226,35-44
U005697,2025-11-24,paid_search,mobile,IN,free,0.204,25-34
U005698,2025-10-23,direct,mobile,US,free,0.179,25-34
U005699,2025-11-09,paid_social,desktop,UK,free,0.258,35-44
U005700,2025-11-04,organic,mobile,DE,free,0.238,45-54
U005701,2025-10-01,paid_search,mobile,DE,free,0.298,25-34
U005702,2025-10-19,direct,mobile,US,starter,0.412,25-34
U005703,2025-12-29,organic,desktop,US,free,0.104,25-34
U005704,2025-11-02,direct,desktop,US,starter,0.355,25-34
U005705,2025-10-30,email,tablet,UK,free,0.303,25-34
U005706,2025-10-31,paid_social,desktop,UK,free,0.086,25-34
U005707,2025-11-14,email,desktop,US,free,0.208,25-34
U005708,2025-10-03,paid_social,mobile,IN,starter,0.211,18-24
U005709,2025-10-11,paid_social,mobile,CA,free,0.139,25-34
U005710,2025-10-18,email,tablet,IN,starter,0.613,35-44
U005711,2025-10-22,email,mobile,FR,starter,0.114,18-24
U005712,2025-10-01,organic,tablet,AU,starter,0.105,25-34
U005713,2025-12-29,organic,mobile,IN,free,0.246,35-44
U005714,2025-10-22,referral,desktop,AU,starter,0.355,45-54
U005715,2025-10-22,paid_social,desktop,FR,starter,0.751,25-34
U005716,2025-12-02,direct,desktop,US,free,0.323,25-34
U005717,2025-10-08,organic,desktop,AU,starter,0.422,25-34
U005718,2025-10-16,paid_search,mobile,IN,free,0.037,35-44
U005719,2025-12-10,organic,mobile,US,starter,0.24,18-24
U005720,2025-10-11,organic,mobile,US,free,0.283,18-24
U005721,2025-10-21,referral,desktop,CA,free,0.193,25-34
U005722,2025-12-29,paid_social,desktop,US,free,0.056,25-34
U005723,2025-10-09,email,mobile,US,free,0.105,45-54
U005724,2025-10-10,email,mobile,DE,free,0.149,45-54
U005725,2025-10-31,paid_social,desktop,US,free,0.267,35-44
U005726,2025-10-07,organic,mobile,UK,enterprise,0.644,25-34
U005727,2025-12-29,direct,desktop,UK,free,0.29,25-34
U005728,2025-10-07,organic,mobile,CA,free,0.111,35-44
U005729,2025-10-15,referral,desktop,DE,free,0.15,45-54
U005730,2025-10-18,referral,desktop,US,free,0.042,35-44
U005731,2025-12-29,paid_search,mobile,US,free,0.282,35-44
U005732,2025-10-06,paid_search,desktop,US,free,0.116,18-24
U005733,2025-10-02,direct,mobile,AU,free,0.26,25-34
U005734,2025-10-05,direct,mobile,MX,free,0.396,25-34
U005735,2025-11-26,direct,mobile,DE,starter,0.5,25-34
U005736,2025-10-27,referral,desktop,UK,free,0.217,25-34
U005737,2025-10-01,direct,desktop,UK,free,0.389,45-54
U005738,2025-10-27,paid_social,desktop,US,free,0.335,25-34
U005739,2025-11-01,direct,mobile,US,free,0.055,25-34
U005740,2025-10-10,email,desktop,US,free,0.093,55+
U005741,2025-10-17,email,desktop,FR,free,0.379,18-24
U005742,2025-10-18,referral,desktop,DE,starter,0.37,45-54
U005743,2025-10-19,paid_search,desktop,DE,starter,0.273,25-34
U005744,2025-11-19,direct,desktop,FR,free,0.252,45-54
U005745,2025-10-29,email,mobile,US,pro,0.111,35-44
